period,net,gross,benchmark
2024-09-27,1.1635002690805611,1.181568092088148,1.501591321056477
2024-09-30,1.165606913510127,1.1837361896599987,1.507831807905183
2024-10-01,1.165540736410424,1.1837361896599987,1.507831807905183
2024-10-02,1.1598477972613763,1.1779711361505878,1.4939780024927019
2024-10-03,1.1546381274243784,1.1727535917881518,1.4914664763877095
2024-10-04,1.1602157345234654,1.178456577224418,1.5048445027854511
2024-10-07,1.15196927554283,1.170156029936273,1.4904196694982998
2024-10-08,1.1555638306035,1.1738502094410308,1.5048610469429327
2024-10-09,1.1620872217090703,1.1805278186788435,1.5155651440385922
2024-10-10,1.157471128395139,1.1758927524663394,1.5124278562261064
2024-10-11,1.1672592902089796,1.185894656676627,1.5215811588950168
2024-10-14,1.1745519155059734,1.1933505346211664,1.5333079850402391
2024-10-15,1.172159221254787,1.1909733257468433,1.5216407713796616
2024-10-16,1.1780990430377716,1.197055142676081,1.5287618991653447
2024-10-17,1.1764076755201025,1.1953910632656946,1.5284995628512776
2024-10-18,1.1796865944748667,1.1987564704961071,1.5345692856284707
2024-10-21,1.1706852369078202,1.1896514796087239,1.5317729475957884
2024-10-22,1.1663998828572375,1.185318358304203,1.5310461777667477
2024-10-23,1.163430185766878,1.1823470772740448,1.5169734349070678
2024-10-24,1.1625780347435144,1.1815186802538966,1.520227631013102
2024-10-25,1.1574838345229836,1.1764160612821735,1.5197713953651988
2024-10-28,1.1629676069924604,1.1820367022292078,1.5238010789572738
2024-10-29,1.1597379047538803,1.1787887418402845,1.5262605239673999
2024-10-30,1.1588178416798973,1.1778861480914902,1.521229296751418
2024-10-31,1.1479296077869696,1.166888662666685,1.4929081931953252
2024-11-01,1.1477478794004896,1.1667596658353796,1.499019211841927
2024-11-04,1.1489727906584817,1.1680358938020572,1.4948031886794073
2024-11-05,1.15963420302837,1.1789513169772714,1.5131372271119363
2024-11-06,1.1797530845646553,1.1994641034680338,1.5514155479182317
2024-11-07,1.1800745895501563,1.199903947499875,1.5629439696973222
2024-11-08,1.1866108632132328,1.206596086862455,1.568813535807531
2024-11-11,1.1905318660355773,1.210648569858053,1.57033349715261
2024-11-12,1.183447726665341,1.2035147713750591,1.565791971351015
2024-11-13,1.183025058665645,1.20313116916039,1.5661552501809168
2024-11-14,1.1759884685256807,1.1960035148230044,1.556681532834118
2024-11-15,1.1693167214303521,1.1892626359257943,1.5361266568142273
2024-11-18,1.1731377343145206,1.193200941696612,1.5420884655635652
2024-11-19,1.169966713983167,1.1900077374010611,1.5481992322983076
2024-11-20,1.1719447643173804,1.1920647808980123,1.5482342184915776
2024-11-21,1.183778621389932,1.2041287660719686,1.5565014388621485
2024-11-22,1.1905623830562864,1.2111159785186618,1.5619018127267768
2024-11-25,1.1982862930481422,1.2190487776808625,1.566617664594043
2024-11-26,1.1999620447112214,1.2208102780650858,1.5755836659053137
2024-11-27,1.19891822542789,1.2198253401332453,1.5695931185903187
2024-11-28,1.198863695849518,1.2198253401332453,1.5695931185903187
2024-11-29,1.2011576107079311,1.2221978173957282,1.57839708653856
2024-12-02,1.1969963425328944,1.2180281888622728,1.5822590944935622
2024-12-03,1.193158138228257,1.214185460961962,1.582975184957604
2024-12-04,1.1934847114287404,1.2146266649081952,1.5925530796215561
2024-12-05,1.1902187581670909,1.2114108504609686,1.5895755746372189
2024-12-06,1.1885300243280317,1.20976233512583,1.5935431129052489
2024-12-09,1.1822918549132395,1.203472435997144,1.58375133437809
2024-12-10,1.1776538644593515,1.1988888950322332,1.5790579424352589
2024-12-11,1.1777259186791482,1.1990280225882581,1.591951956775461
2024-12-12,1.1746627811024706,1.1959637000237011,1.5833323317021688
2024-12-13,1.1712127092580706,1.1924913716651941,1.5832922761819197
2024-12-16,1.168509073685191,1.1897739492233934,1.5893083684685467
2024-12-17,1.1626080242601888,1.1838212934261465,1.5831661453887724
2024-12-18,1.139238483424305,1.1600691409996078,1.536473905849154
2024-12-19,1.1370749264959756,1.1579515428378748,1.5351435573099417
2024-12-20,1.1475744816268423,1.1686907092226178,1.5518267802790546
2024-12-23,1.1486146113245284,1.1697896983296818,1.563136030318589
2024-12-24,1.1552284397868828,1.1765752268716536,1.5803953659820893
2024-12-25,1.1551612848836108,1.1765752268716536,1.5803953659820893
2024-12-26,1.1556170669119954,1.1770808191508908,1.5797559690954868
2024-12-27,1.1490304278352352,1.1704066930847747,1.56228963860448
2024-12-30,1.1412731945680348,1.1625573497911925,1.5455689407110524
2024-12-31,1.1416159727091229,1.1629382061658093,1.5389471634564378
2025-01-01,1.1416017879110834,1.1629382061658093,1.5389471634564378
2025-01-02,1.1392095762364187,1.160509988306448,1.5355256414389544
2025-01-03,1.146964600136613,1.16845559112662,1.5548672060054212
2025-01-06,1.1449862792297898,1.1664810982788478,1.5634766149891994
2025-01-07,1.1424180118286742,1.1639176435610465,1.5461174944969844
2025-01-08,1.1457762656134414,1.1673736036322513,1.548529425784734
2025-01-09,1.1457428128446738,1.1673736036322513,1.548529425784734
2025-01-10,1.132665094413724,1.1540935202683773,1.5246661272311848
2025-01-13,1.139196581059447,1.1608277445831248,1.5270665840637783
2025-01-14,1.146839678080223,1.168689262209521,1.5288173354745307
2025-01-15,1.1555575955520672,1.177643564487131,1.556814236402465
2025-01-16,1.1618727854955684,1.1841570050756096,1.553525158869232
2025-01-17,1.166139740648592,1.1885703229088396,1.5690474993425092
2025-01-20,1.1660921873071324,1.1885703229088396,1.5690474993425092
2025-01-21,1.1746014841683639,1.197368148386024,1.5827707325054599
2025-01-22,1.1712986929983593,1.1940947876220678,1.5924917692076248
2025-01-23,1.1736406468040292,1.1965355954162469,1.6009521841302101
2025-01-24,1.1736271745180877,1.1965663948418852,1.596383036517527
2025-01-27,1.1747208060147165,1.1977372654855514,1.5731058322114293
2025-01-28,1.1713125917822906,1.194343603258221,1.5876069312905412
2025-01-29,1.1692605528709932,1.192285429915098,1.5801792462057354
2025-01-30,1.1774714422067594,1.2007241261847357,1.588515493561518
2025-01-31,1.1730755912072914,1.1963280972596537,1.58049651332647
2025-02-03,1.1699067364996234,1.1931488275227982,1.5684716895954591
2025-02-04,1.1700328354577063,1.1933710842424712,1.579803376801549
2025-02-05,1.1750667313633933,1.1985879470311172,1.5859727133046395
2025-02-06,1.176152234299189,1.1997593750392086,1.5918026100928462
2025-02-07,1.1727519331134983,1.196338654655173,1.576673721909714
2025-02-10,1.1734916480352418,1.1971459193768932,1.5872572569267496
2025-02-11,1.173665943824979,1.1973755269299406,1.5877967098855146
2025-02-12,1.1698765622961496,1.1935430670520522,1.5834704077467388
2025-02-13,1.1748269657646233,1.1987132986727382,1.5999814791378237
2025-02-14,1.1738432523509377,1.1977590566050735,1.5998660192683265
2025-02-17,1.1737736379192933,1.1977590566050735,1.5998660192683265
2025-02-18,1.1772986244608634,1.2014012686713944,1.6037780678106193
2025-02-19,1.1793739555763176,1.2035650089841265,1.6075897961996362
2025-02-20,1.175768011132979,1.199943977935179,1.6006216736259269
2025-02-21,1.1659741635776577,1.1899892146282793,1.5733075890099777
2025-02-24,1.166149086915323,1.1902280891603034,1.5653162874871345
2025-02-25,1.1671499823641374,1.1912839671976394,1.557992647589335
2025-02-26,1.1664696553783613,1.190662847944048,1.5582033143402148
2025-02-27,1.1616205678729785,1.185780525027403,1.5334844735301911
2025-02-28,1.1708441400625498,1.1952953045782224,1.5577968834322395
2025-03-03,1.1644841407241653,1.1888808521006222,1.530383486393984
2025-03-04,1.1503784040902096,1.1745573336525534,1.5116598923499192
2025-03-05,1.155890079637352,1.1802727153530335,1.5285277253652978
2025-03-06,1.1445639288636538,1.16876196490228,1.501291690698443
2025-03-07,1.1482032540277456,1.172531252213688,1.5095789236145296
2025-03-10,1.13627866032942,1.160404132202184,1.4688631924378646
2025-03-11,1.1282870448573048,1.1523166564790328,1.4577456793390475
2025-03-12,1.1271612650060125,1.1512491355777343,1.4648695771249332
2025-03-13,1.120045048742243,1.1440550427333112,1.444520858081101
2025-03-14,1.1328988185609323,1.1572552357202295,1.4752398256442278
2025-03-17,1.1414610841280002,1.1660642561776977,1.4847042804500952
2025-03-18,1.1370058635655669,1.1615813365472807,1.4688882073512928
2025-03-19,1.1432378555929887,1.1680099377391548,1.484748773791044
2025-03-20,1.141427402545675,1.166204545485628,1.4815056240150886
2025-03-21,1.1392063639654308,1.163943225764883,1.482728927050326
2025-03-24,1.1504408496329177,1.175488689883486,1.5088912811971456
2025-03-25,1.1495625423904388,1.1746758124298702,1.5112678018211039
2025-03-26,1.1477715698431723,1.1728970999575723,1.4944071064932172
2025-03-27,1.1457142199518788,1.1708651932788325,1.4894649088580152
2025-03-28,1.1364740855179045,1.16147854831013,1.4600673563184812
2025-03-31,1.143201854688694,1.1684228827839338,1.468153670082363
2025-04-01,1.1440248515852616,1.1693512331701927,1.4737042790392836
2025-04-02,1.149874530003015,1.1753919242014153,1.4836207179759067
2025-04-03,1.1196213327675206,1.1445322864469196,1.4118187337585895
2025-04-04,1.0786224886810498,1.1027377114409973,1.3274629750833091
2025-04-07,1.0733863558534924,1.0974751995414125,1.3243678036288404
2025-04-08,1.0628185251172697,1.0867578052333968,1.3035756515191181
2025-04-09,1.114038094922606,1.139193096397312,1.427615793753023
2025-04-10,1.09377246846118,1.118593109577785,1.3782104410586917
2025-04-11,1.102646046731958,1.127764787996222,1.403144125359244
2025-04-14,1.1114279980007868,1.1368322309589196,1.4142918394862407
2025-04-15,1.1110348798217384,1.1365102370585254,1.4118491652733312
2025-04-16,1.1031216795688439,1.1285036914700974,1.3802108410571827
2025-04-17,1.1074464292601678,1.1330438472947728,1.382042320983312
2025-04-18,1.1073777194738175,1.1330438472947728,1.382042320983312
2025-04-21,1.092986598221387,1.1183632189457515,1.3494714961229965
2025-04-22,1.1099826779748563,1.1358514170539178,1.3833667383448764
2025-04-23,1.1158677046763656,1.1419489281937945,1.40641518319634
2025-04-24,1.1250207240790826,1.1513838523508313,1.4349076683106425
2025-04-25,1.124007421659661,1.1504059752938405,1.4454847795927557
2025-04-28,1.1267454810031632,1.1532645042807044,1.4464113421419966
2025-04-29,1.1310406302402105,1.157733567257578,1.4548043362533616
2025-04-30,1.1328673003228775,1.159661417570456,1.4569591444861922
2025-05-01,1.1321022453877858,1.1589918093071,1.4661358426467372
2025-05-02,1.1423414540081043,1.1695384654746812,1.487727944182446
2025-05-05,1.141041517538236,1.1682618745662106,1.4782330955873022
2025-05-06,1.137552880072568,1.1647320505364878,1.4668592943497063
2025-05-07,1.140324588028931,1.1677740529064817,1.4732366907756522
2025-05-08,1.1398757168086993,1.167528894779239,1.4817800891491932
2025-05-09,1.1399270557412478,1.1676693428833689,1.4807265821578448
2025-05-12,1.143608404887498,1.1714924207288748,1.5289359551272736
2025-05-13,1.1431758061643347,1.1713299567236792,1.540019444479825
2025-05-14,1.1405857262321608,1.1688138226031672,1.5415973631830808
2025-05-15,1.1473678376157284,1.175896393643254,1.5479657506998319
2025-05-16,1.153169349686818,1.181913456415533,1.558804571801856
2025-05-19,1.1547817927512634,1.18361016334111,1.5601710832210447
2025-05-20,1.153475018725516,1.1823363399220888,1.5541170095348373
2025-05-21,1.1429091360433372,1.171579038879042,1.529040728481681
2025-05-22,1.1408074940894615,1.169488870027302,1.528359548613233
2025-05-23,1.1404239445292652,1.169229521417316,1.5181058265111074
2025-05-26,1.140316942522267,1.169229521417316,1.5181058265111074
2025-05-27,1.1487490537860945,1.177970414707323,1.5491661802423762
2025-05-28,1.1448905902097744,1.1740841134425457,1.540536150796118
2025-05-29,1.1460493252618578,1.1753295699183384,1.5467155548929048
2025-05-30,1.148561890025589,1.1779514765934493,1.5465884518879693
2025-06-02,1.149729835163236,1.1791976399700355,1.5529335668731534
2025-06-03,1.1512236861411274,1.1807964578097176,1.5619402240518274
2025-06-04,1.1487991263471131,1.1783765626801892,1.5620565257627985
2025-06-05,1.1478391376133088,1.1774628311475972,1.553813164855313
2025-06-06,1.1525686914050386,1.1823848481636376,1.5697851622762855
2025-06-09,1.1499274796743864,1.179750109978571,1.5712313767813293
2025-06-10,1.14881294444383,1.1786618794997836,1.578004052263057
2025-06-11,1.147723149966803,1.1775951936173115,1.5736757133488257
2025-06-12,1.149883827363947,1.1798621266669223,1.5796898839679259
2025-06-13,1.1410483152702786,1.1709505198887038,1.5618451620046987
2025-06-16,1.146221738039845,1.176347443147921,1.5765152760712
2025-06-17,1.1407331109378347,1.170762481603969,1.5633479563995714
2025-06-18,1.1408136522946735,1.1709004427519518,1.562864262725905
2025-06-20,1.1422047567138676,1.172375012299222,1.5594604437441992
2025-06-23,1.1503951672347699,1.1808230421978088,1.5744430070049518
2025-06-24,1.1562125737122109,1.1868321535906048,1.5919524890060952
2025-06-25,1.1501196533841875,1.1806661762060182,1.5919475176156104
2025-06-26,1.154540893854017,1.185251302047223,1.604713499889528
2025-06-27,1.1586242337680919,1.1894754042502318,1.6130895315312317
2025-06-30,1.1633030683864996,1.1943094477138871,1.621250160640216
2025-07-01,1.1675351815943469,1.198719779513555,1.619435199934236
2025-07-02,1.1662494135004104,1.1974597742185613,1.6271211112440582
2025-07-03,1.1713176136883896,1.2027207389557537,1.6406931373918048
2025-07-04,1.1712606882813883,1.2027207389557537,1.6406931373918048
2025-07-07,1.1676431851393565,1.1990357579435211,1.6277894279723946
2025-07-08,1.165217870403433,1.1965902256121215,1.626625599747754
2025-07-09,1.1665005631639467,1.1980083154885839,1.6364867936128968
2025-07-10,1.1684107259956462,1.2000653684173355,1.6409796318522203
2025-07-11,1.163820373216149,1.195418647229912,1.6355680815946063
2025-07-14,1.1673750105586929,1.1991384482116392,1.6378705703143357
2025-07-15,1.1596197043351846,1.1912244381586965,1.6313897473599475
2025-07-16,1.1622173165321228,1.1939787554016712,1.636599584485106
2025-07-17,1.1666730268744108,1.1986604335864133,1.6453256604573292
2025-07-18,1.1681624844682708,1.2003202641521797,1.645138924060852
2025-07-21,1.1663352064977082,1.1985588217400223,1.6474400662927053
2025-07-22,1.1698996697819848,1.2022742323176683,1.6484922543849096
2025-07-23,1.1736884861494548,1.2062474141258879,1.6613699586189195
2025-07-24,1.1730815267506023,1.2057267640183948,1.6625286517867768
2025-07-25,1.1762258892538342,1.2090950218016918,1.669137208118608
2025-07-28,1.1726768634287366,1.2055778802871198,1.669430532390094
2025-07-29,1.1726841108512849,1.2056769835727306,1.6644917771240988
2025-07-30,1.1707084389368065,1.2037299917263133,1.66241164238677
2025-07-31,1.1669545745893248,1.1999395672492748,1.6562707741594294
2025-08-01,1.1594305075709717,1.1922775189843657,1.62978138720641
2025-08-04,1.1689513005762295,1.2021224468622729,1.6538000159404842
2025-08-05,1.1652624099123257,1.1984278651209868,1.6457675447012463
2025-08-06,1.1654331830293514,1.1986987591961369,1.6577504853616212
2025-08-07,1.1626933119596585,1.195919751782952,1.656421931466701
2025-08-08,1.1650428374670305,1.1984266404777486,1.6693296654803953
2025-08-11,1.1634414055502558,1.1968424175857098,1.6651480726568533
2025-08-12,1.1708130793548914,1.2044732409723233,1.6840462597501191
2025-08-13,1.1767677829746617,1.2106684216593688,1.689522629972843
2025-08-14,1.1739187191791407,1.2078383063267273,1.690026472870312
2025-08-15,1.1707480154278311,1.204650853915151,1.6851255166184829
2025-08-18,1.1706240693145082,1.2046441865098472,1.6849537326866009
2025-08-19,1.1719882430335333,1.2061021771723448,1.6750853760072393
2025-08-20,1.1733887257558568,1.2075849996441526,1.6710159836401923
2025-08-21,1.1711732481644386,1.2053494727115375,1.6643443096880968
2025-08-22,1.180145703197668,1.2146376699188428,1.689616732463259
2025-08-25,1.1757554733191609,1.2102052594257744,1.6824082419487627
2025-08-26,1.1780295970586807,1.2126156189302213,1.689360331547271
2025-08-27,1.1797578891199434,1.2144608116580526,1.6933904211754063
2025-08-28,1.1807788929686627,1.2155775001970948,1.6987335908890728
2025-08-29,1.1780851563035506,1.212843596360621,1.6878663093903952
2025-09-01,1.1780292798110736,1.212843596360621,1.6878663093903952
2025-09-02,1.1742697727138107,1.209053688801715,1.6761809739652942
2025-09-03,1.1733892842005944,1.2082417847088847,1.6847347223588574
2025-09-04,1.1776695937592878,1.2127183663455163,1.6987924985930254
2025-09-05,1.1758602140725984,1.2109467229669537,1.6934177941452588
2025-09-08,1.1770740553462091,1.212255415727898,1.696988032112269
2025-09-09,1.1760192133691003,1.211204697278005,1.7015484094723428
2025-09-10,1.1771634658640446,1.2124485551791326,1.7066273733472057
2025-09-11,1.186016399688105,1.2216269581061199,1.721130926874608
2025-09-12,1.1832879710678366,1.2188944001703248,1.7203116712474458
2025-09-15,1.1831632482513885,1.2188843649784884,1.7284059613846796
2025-09-16,1.1799350013847119,1.215620723293693,1.726169232414599
2025-09-17,1.181639250439381,1.2174461512682107,1.724499094294601
2025-09-18,1.1865998027661568,1.2226001155643218,1.732757609021338
2025-09-19,1.1869483045327205,1.2230185078978577,1.7412400731493507
2025-09-22,1.1879516593901513,1.2241058078285434,1.748918976668938
2025-09-23,1.1884754499466044,1.224720446907347,1.739304906967543
2025-09-24,1.1865317640137218,1.2227508102960045,1.7343516065947258
2025-09-25,1.1828838108509216,1.219104472817489,1.7256616413348511
2025-09-26,1.1888434201501574,1.2253126664202842,1.7358453863798993
2025-09-29,1.1906588386378882,1.2272378695178645,1.740420229052596
2025-09-30,1.192008031788546,1.2286741214263326,1.7475428011738237
2025-10-01,1.189339728373368,1.2259843545102607,1.7534867701612613
2025-10-02,1.1902013375881664,1.2269504984979396,1.7545682441438384
2025-10-03,1.1909263927913205,1.2277300083588338,1.7546838234656545
2025-10-06,1.1914637301513484,1.228338181460793,1.761082828259408
2025-10-07,1.189382851331423,1.22623937829085,1.7543684531305488
2025-10-08,1.190716111417932,1.2276956354131139,1.7645935078904844
2025-10-09,1.186469428192211,1.2233958921471744,1.759731939760789
2025-10-10,1.1741715630718537,1.2107898173709328,1.7120230610230596
2025-10-13,1.180175723264659,1.2170676785709935,1.7387269944624064
2025-10-14,1.185356951512407,1.2224938457755052,1.7360069707647003
2025-10-15,1.1867410298316563,1.2240214136450538,1.7429959468308387
2025-10-16,1.1785543669352632,1.2156393231970173,1.7320262104750719
2025-10-17,1.1814290071652158,1.2186798051960779,1.7411540641966161
2025-10-20,1.187066076189421,1.2245481522148782,1.7597350484131145
2025-10-21,1.189015157922286,1.2266365581559049,1.7597938317709247
2025-10-22,1.1855658852096782,1.2231683228191623,1.750401392786938
2025-10-23,1.1884432514953647,1.226243385262766,1.7606000473062102
2025-10-24,1.1916441248292944,1.2296203157597763,1.7745143126560827
2025-10-27,1.1951901135092062,1.2333766962828168,1.7963213731334708
2025-10-28,1.189567039846014,1.227629969468909,1.8004313154262435
2025-10-29,1.1868926158994506,1.2249904815883634,1.800352780174228
2025-10-30,1.186537669285619,1.2247632005759166,1.782286912336929
2025-10-31,1.1866343082806767,1.2249222272546474,1.786952794465686
2025-11-03,1.1869130014975984,1.2252774288502837,1.7894101479616928
2025-11-04,1.1833740179051981,1.2216965843903849,1.7684085670920613
2025-11-05,1.1872925978952271,1.2258122980824193,1.77486998213925
2025-11-06,1.1840575173072148,1.222514140004271,1.7550305034897833
2025-11-07,1.1885625982464403,1.227244731628863,1.757245326007139
2025-11-10,1.1933470963804276,1.2322583946021657,1.7843083337086567
2025-11-11,1.1947801584212092,1.233794137291646,1.7880048011000593
2025-11-12,1.1972378569498634,1.236404688653122,1.7891282245249729
2025-11-13,1.1890126460594765,1.2280104619308876,1.7595065151743172
2025-11-14,1.1878460211261463,1.2268821175503721,1.758624581672575
2025-11-17,1.1819638918640962,1.2208410975277182,1.7425122500686785
2025-11-18,1.1814825666268067,1.2204240644579643,1.7281247893858707
2025-11-19,1.1809902850822314,1.2199861601483253,1.7346112656184407
2025-11-20,1.1731539740633876,1.2119336419138287,1.7076096085663908
2025-11-21,1.1807618195847163,1.2198342361222587,1.724381749318739
2025-11-24,1.185862103706915,1.2251342057841297,1.7510534132005562
2025-11-25,1.1916464089284655,1.2311647958212,1.7669194640033778
2025-11-26,1.1959809679773978,1.2357206570232662,1.7791251036341362
2025-11-27,1.1959230454237266,1.2357206570232662,1.7791251036341362
2025-11-28,1.198984667731522,1.238947264059258,1.7886498324376678
2025-12-01,1.1937804089872306,1.2336210130021739,1.779127831872589
2025-12-02,1.193457768630296,1.233368193117065,1.7835007701006143
2025-12-03,1.1958626171850673,1.235908798618942,1.7888149875663732
2025-12-04,1.1971752638398867,1.2373093495990901,1.790746584589
2025-12-05,1.1975600357278189,1.2377587256757885,1.7942156644806728
2025-12-08,1.1947941865770146,1.2349555922201683,1.7879743916055169
2025-12-09,1.1934862289779054,1.2336822933332987,1.7864083279429264
2025-12-10,1.199708203593064,1.2401640994830294,1.7984670314537767
2025-12-11,1.2049368008489483,1.245708985825615,1.802202919984339
2025-12-12,1.1994617891379002,1.240148771730728,1.7829851552694502
2025-12-15,1.2005225854055501,1.241357450059809,1.7801391423405042
2025-12-16,1.1955926828087429,1.236312582185059,1.775895197644445
2025-12-17,1.1919911039014792,1.2326397661689843,1.7553083949600792
2025-12-18,1.1944704645831103,1.2352539469107122,1.7692353753301797
2025-12-19,1.1982357552745175,1.2392428470355417,1.7848299524911087
2025-12-22,1.2027784991441346,1.244006070053458,1.7963187228516313
2025-12-23,1.202807467476144,1.2440856088780035,1.8044931834900333
2025-12-24,1.2048903954304273,1.246299778383344,1.8103056490078109
2025-12-25,1.2048390836362988,1.246299778383344,1.8103056490078109
2025-12-26,1.204417774145695,1.2459312877771984,1.8097537854361205
2025-12-29,1.2024156323662794,1.2439545962243168,1.8034360253494321
2025-12-30,1.2008746529342629,1.242441100610372,1.8009544491408551
2025-12-31,1.1946396388077238,1.23602253969512,1.7877044633003654
2026-01-01,1.1946070479634086,1.23602253969512,1.7877044633003654
2026-01-02,1.2012794839492758,1.242978730588475,1.7910909980933611
2026-01-05,1.2066738071780003,1.2486671666616895,1.8022909678283616
2026-01-06,1.2152539516648264,1.257625118997122,1.8134589608781309
2026-01-07,1.2079489150283398,1.2501456922990346,1.807220020151298
2026-01-08,1.2113780874650661,1.2537781941015564,1.8073578417201726
2026-01-09,1.2147494531513756,1.2573668763153043,1.8190635915833169
2026-01-12,1.215731053793289,1.2584674787910823,1.8219306825765376
2026-01-13,1.2165238195135388,1.2593791956598708,1.8183976322322402
2026-01-14,1.217531568443841,1.2604776039304473,1.8086913199134345
2026-01-15,1.2218348352830934,1.2650244274322828,1.8133590407538829
2026-01-16,1.220472511033226,1.2636958922426282,1.812193432488922
2026-01-19,1.2203886175736907,1.2636958922426282,1.812193432488922
2026-01-20,1.2106465544349545,1.2537276257453223,1.774813962553064
2026-01-21,1.2213508475519672,1.2648707500030507,1.7953787987200045
2026-01-22,1.2215978467011128,1.2651750245528532,1.805232775063009
2026-01-23,1.2176751369164405,1.2611752617090444,1.8058223070702628
2026-01-26,1.220224865854934,1.2638775987227717,1.8148626276016107
2026-01-27,1.2228698329554641,1.2666599830895964,1.822269134999801
2026-01-28,1.222181754352185,1.266004200357955,1.822120648108212
2026-01-29,1.2248403737967712,1.2688072355087872,1.8197652034692573
2026-01-30,1.2208549216699505,1.2647554739002997,1.8119377465001225
2026-02-02,1.2266259829587465,1.27077417958785,1.8217074195798078
2026-02-03,1.2283103310819228,1.272591491720466,1.8063975534451702
2026-02-04,1.2298117766730634,1.274208515042205,1.7972349635775098
2026-02-05,1.2252161204481011,1.269558027016473,1.7752126282972371
2026-02-06,1.239757408142917,1.2847398006084538,1.8101827887829676
2026-02-09,1.2400760010894325,1.285206065912413,1.818674980084208
2026-02-10,1.2399904338346293,1.285201116438072,1.8122785819050293
2026-02-11,1.2418248767501119,1.2872107662308314,1.8121893043635422
2026-02-12,1.2321115526064772,1.2772384052552959,1.783808502569868
2026-02-13,1.2388906336025705,1.2843500344943843,1.784698915273147
2026-02-16,1.2387930013347566,1.2843500344943843,1.784698915273147
2026-02-17,1.237296845238276,1.2828787196663083,1.7865395349813527
2026-02-18,1.2415185499729804,1.2873421249261006,1.7964840187689564
2026-02-19,1.240095750918593,1.2859456103493647,1.7914135805537448
2026-02-20,1.243455099711721,1.289497277966628,1.8038437539111696
2026-02-23,1.2348623045211884,1.2807302002033674,1.7851119858648616
2026-02-24,1.2418979770465648,1.2881847798053716,1.7987706297625883
2026-02-25,1.243600257601499,1.2900650880439994,1.813404597164816
2026-02-26,1.2473484462820659,1.2940491286259506,1.8036761877953298
2026-02-27,1.2457762253969786,1.2925140742410668,1.7958479628718944
2026-03-02,1.2451000636438248,1.2918795162435812,1.796563529149251
2026-03-03,1.2349038383402462,1.2813874588142793,1.7795960882199207
2026-03-04,1.2382820355017339,1.285018398873324,1.7933997821037602
2026-03-05,1.2280458260591438,1.274486521378944,1.7832718892742954
2026-03-06,1.2147446090008889,1.260781900079978,1.759597212333448
2026-03-09,1.2191822881662362,1.2655471007812769,1.7742084675995486
2026-03-10,1.2147145350581592,1.260983681362659,1.7704208735693447
2026-03-11,1.2135491609622273,1.2598651374594663,1.7689379631017756
2026-03-12,1.201156092838053,1.2470999727565748,1.741999760049308
2026-03-13,1.1995064121393229,1.24547047034201,1.7314458843674234
2026-03-16,1.2051640765575045,1.2514557916943199,1.7489863733096558
2026-03-17,1.2085550762140103,1.2550410205664366,1.7533484559217085
2026-03-18,1.1981487526967087,1.24428923017058,1.7294872865888027
2026-03-19,1.1973173761461386,1.2434688435831978,1.7247354564001032
2026-03-20,1.1848411708306612,1.2305376486488027,1.6986331562816588
2026-03-23,1.1954207898408986,1.2416330678673506,1.7180892594171266
2026-03-24,1.2002624627603358,1.2467397499943178,1.7116584609025978
2026-03-25,1.2049935620599332,1.2517345056607427,1.720934325342371
2026-03-26,1.1961610974007097,1.2426094552511404,1.6909805169586523
2026-03-28,1.1852220093598191,1.2313481235519468,1.6627029791558787
2026-03-30,1.18133011476206,1.2274948176593545,1.656142539864993
2026-03-31,1.201860050943225,1.2488951818215603,1.7043864249929142
2026-04-01,1.205961833037803,1.2532278836446336,1.7165440157639256
2026-04-02,1.2061333497773055,1.2535838980411205,1.7184679552883582
2026-04-03,1.206038864275759,1.2535838980411205,1.7184679552883582
2026-04-06,1.2097087313281303,1.2574520095596122,1.7227763289521496
2026-04-07,1.2080201557846775,1.2557571380547283,1.7240835810496473
2026-04-08,1.231358267096775,1.280092075871759,1.767326371337555
2026-04-09,1.2329887399575692,1.2818853101052605,1.7782295306079858
2026-04-10,1.2268839274168835,1.2756432153301025,1.7762058353714534
2026-04-13,1.23457233209029,1.2837174410115613,1.7942738552928854
2026-04-14,1.2380618543968664,1.28745388377552,1.8154163350253534
2026-04-15,1.2348052631906994,1.2842144100268669,1.8298967311150844
2026-04-16,1.2385538807073022,1.2881956832458004,1.8346710257193326
2026-04-17,1.2470377050110777,1.2971177432804588,1.856761342793252
2026-04-20,1.2483427608443562,1.2985520775697328,1.8523544466515225
2026-04-21,1.244908271220089,1.2950636877128148,1.840594305893304
2026-04-22,1.2448457217790658,1.295069616159277,1.859845458138106
2026-04-23,1.2493006146226848,1.2997726480097458,1.852159026095158
2026-04-24,1.2475581756431826,1.2980333017642045,1.8669277108607552
2026-04-27,1.2468388417559237,1.297355962874027,1.8692278539093499
2026-04-28,1.2433378091924563,1.2937469636627084,1.8600810228097184
2026-04-29,1.242271110104537,1.292675528157576,1.859337104566567
2026-04-30,1.2552993690816587,1.3063268236648937,1.8783729354037437
2026-05-01,1.251878451613116,1.3028594048430373,1.8838741176356733
2026-05-04,1.2466160159656579,1.297457897291739,1.8762217868127258
2026-05-05,1.2528979021396325,1.3040874054742266,1.8914568791784312
2026-05-06,1.2581750238351102,1.3096510628679954,1.9190483654905417
2026-05-07,1.2493159977899726,1.3004765608761562,1.9117718232988896
2026-05-08,1.2508380416879121,1.3021169130949837,1.9278809013492533
