asset,periods_held,total_contribution,mean_per_period,sharpe
AJG,209,0.00035018841555436954,1.6755426581548781e-06,0.2163052770581967
CTLT,79,0.00033301616071349145,4.215394439411284e-06,1.0825747656673552
PNW,140,0.0003321842322689448,2.3727445162067488e-06,0.39216373487921485
UDR,42,0.00032052115195923295,7.631455999029355e-06,0.7845566250416858
ALB,101,0.00031631170191139175,3.1317990288256607e-06,0.13709983046743449
OXY,16,0.0003060213278876415,1.9126332992977592e-05,1.2781788932830291
AZO,151,0.00029289772996263176,1.939720065977694e-06,0.27855665635844007
BG,87,0.00028955216276394587,3.3281857788959297e-06,0.32251290666472054
CRWD,130,0.0002849496274433106,2.191920211102389e-06,0.15095787682535725
GEN,44,0.00028154543427382536,6.398759869859667e-06,0.561556631540289
WEC,214,0.00024145222058355833,1.128281404596067e-06,0.1924371332091503
CSX,89,0.00024010678149625147,2.697829005575859e-06,0.33362080950420026
FTV,6,0.0002238523227497696,3.7308720458294934e-05,4.614132088045119
EQT,149,0.00020144379802532718,1.3519717988276991e-06,0.09841429588420934
EW,39,0.0001984073729961322,5.087368538362364e-06,0.5383530417419854
MOH,51,0.00018410265129663328,3.6098559077771233e-06,0.37387537153115924
CHD,32,0.0001828108743878147,5.712839824619209e-06,0.7443702891568597
CF,37,0.0001730196389124676,4.6762064570937185e-06,0.2813328171244822
ETR,111,0.00016047909049811187,1.4457575720550618e-06,0.20637075096699942
SNA,33,0.000156258040860363,4.7350921472837274e-06,0.7063984337124516
PSA,12,0.00015605701491044622,1.3004751242537185e-05,1.6002595818696843
NXPI,13,0.00013941942587049883,1.0724571220807603e-05,0.4984946923469018
D,12,0.00013484328070702083,1.1236940058918402e-05,1.6615337498674037
STE,50,0.00011583657288113655,2.316731457622731e-06,0.27396128852593127
LDOS,283,0.0001089134610319318,3.8485321919410526e-07,0.03153859814772498
ELV,11,0.00010864882262717393,9.877165693379448e-06,1.9522659622719152
WTW,164,0.00010385920374631841,6.332878277214537e-07,0.08901995132752022
MDT,14,8.504986642805497e-05,6.074990459146784e-06,0.8836649680870678
USB,42,8.472841039125958e-05,2.0173431045537997e-06,0.2557102654344381
BEN,50,8.241944104731989e-05,1.6483888209463978e-06,0.14541988739145045
AES,7,8.078209040477535e-05,1.1540298629253622e-05,0.9877999709658433
ADSK,39,7.937607586980578e-05,2.0352839966616867e-06,0.22690463630129584
FITB,126,5.574977960702912e-05,4.424585683097549e-07,0.04518221955214448
NSC,104,5.489484242531982e-05,5.278350233203828e-07,0.06687885189325322
PNC,134,4.856703688649604e-05,3.6244057377982117e-07,0.04287974633022022
TSN,6,4.73815239654131e-05,7.896920660902184e-06,2.269494757061587
